index,duration,content,startOfParagraph,startTime,ID
788,2748,"the silent buildup of plaque in our arteries,",False,625300,1637
789,2543,the gradual changes in our climate.,False,628048,1637
790,3649,"Just as the most nuanced stories in literature are often the richest,",False,630591,1637
791,4448,so too might our subtlest fears be the truest.,False,634240,1637
792,2897,"Read in the right way, our fears are an amazing gift",False,638688,1637
793,2932,"of the imagination, a kind of everyday clairvoyance,",False,641585,1637
794,2235,a way of glimpsing what might be the future,False,644517,1637
795,3435,when there's still time to influence how that future will play out.,False,646752,1637
796,3396,"Properly read, our fears can offer us something as precious",False,650187,1637
797,2157,as our favorite works of literature.,False,653583,1637
798,3045,"a little wisdom, a bit of insight",False,655740,1637
799,2574,"and a version of that most elusive thing ,",False,658785,1637
800,1251,the truth.,False,661359,1637
801,5031,Thank you. ,False,662610,1637
802,1818,I think it's safe to say,True,458,1832
803,3984,that all humans will be intimate with death,False,2276,1832
804,2840,at least once in their lives.,False,6260,1832
805,2017,But what if that intimacy began,False,9100,1832
806,2289,long before you faced your own transition,False,11117,1832
807,2794,from life into death.,False,13406,1832
808,1929,What would life be like,False,16200,1832
809,3596,if the dead literally lived alongside you.,False,18129,1832
810,1926,In my husband's homeland,True,21725,1832
811,2680,in the highlands of Sulawesi island,False,23651,1832
812,2027,"in eastern Indonesia,",False,26331,1832
813,2469,there is a community of people that experience death,False,28358,1832
814,2621,not as a singular event,False,30827,1832
815,3752,but as a gradual social process.,False,33448,1832
816,1797,"In Tana Toraja,",False,37200,1832
817,3038,"the most important social moments in people's lives,",False,38997,1832
818,3346,the focal points of social and cultural interaction,False,42035,1832
819,4715,"are not weddings or births or even family dinners,",False,45381,1832
820,2494,but funerals.,False,50096,1832
821,2329,So these funerals are characterized,False,52590,1832
822,1911,by elaborate rituals,False,54919,1832
823,3515,that tie people in a system of reciprocal debt,False,56830,1832
824,2137,"based on the amount of animals ,",False,60345,1832
825,4994,"pigs, chickens and, most importantly, water buffalo ,",False,62482,1832
826,2683,that are sacrificed and distributed,False,67476,1832
827,2767,in the name of the deceased.,False,70159,1832
828,3737,"So this cultural complex surrounding death,",False,72926,1832
829,3628,"the ritual enactment of the end of life,",False,76663,1832
830,2580,has made death the most visible,False,80291,1832
831,4829,and remarkable aspect of Toraja's landscape.,False,82871,1832
832,2428,Lasting anywhere from a few days,False,87700,1832
833,1840,"to a few weeks,",False,90128,1832
834,3142,"funeral ceremonies are a raucous affair,",False,91968,1832
835,3042,where commemorating someone who's died,False,95110,1832
836,2591,is not so much a private sadness,False,98152,1832
837,5068,but more of a publicly shared transition.,False,100743,1832
838,2401,And it's a transition that's just as much,False,105811,1832
839,2202,about the identity of the living,False,108212,1832
840,3813,as it is about remembrance of the dead.,False,110414,1832
841,2494,"So every year, thousands of visitors",True,114227,1832
842,2564,"come to Tana Toraja to see, as it were,",False,116721,1832
843,2064,"this culture of death,",False,119285,1832
844,3586,and for many people these grandiose ceremonies,False,121349,1832
845,2758,and the length of the ceremonies,False,124935,1832
846,2744,are somehow incommensurable,False,127693,1832
847,4923,with the way that we face our own mortality in the West.,False,130437,1832
848,5914,"So even as we share death as a universal experience,",False,135360,1832
849,4142,it's not experienced the same way the world over.,False,141274,1832
850,2268,"And as an anthropologist,",False,145416,1832
851,2462,I see these differences in experience,False,147684,1832
852,4749,being rooted in the cultural and social world,False,150146,1832
853,5176,through which we define the phenomena around us.,False,154895,1832
854,4885,"So where we see an unquestionable reality,",False,160071,1832
855,4923,"death as an irrefutable biological condition,",False,164956,1832
856,3305,Torajans see the expired corporeal form,False,169879,1832
857,3812,as part of a larger social genesis.,False,173184,1832
858,4796,"So again, the physical cessation of life",False,176996,1832
859,2949,is not the same as death.,False,181792,1832
860,3583,"In fact, a member of society is only truly dead",False,184741,1832
861,3434,when the extended family can agree upon,False,188324,1832
862,2344,and marshal the resources necessary,False,191758,1832
863,1786,to hold a funeral ceremony,False,194102,1832
864,3652,that is considered appropriate in terms of resources,False,195888,1832
865,2695,for the status of the deceased.,False,199540,1832
866,2272,And this ceremony has to take place,False,202235,1832
867,2162,in front of the eyes of the whole community,False,204507,1832
868,2607,with everyone's participation.,False,206669,1832
869,2870,"So after a person's physical death,",True,209276,1832
870,2739,their body is placed in a special room,False,212146,1832
871,3056,"in the traditional residence, which is called the tongkonan.",False,214885,1832
872,2148,And the tongkonan is symbolic,False,217941,1832
873,4102,not only of the family's identity,False,220089,1832
874,3697,but also of the human life cycle from birth to death.,False,224191,1832
875,1899,"So essentially, the shape of the building",False,227888,1832
876,2044,that you're born into is the shape,False,229787,1832
877,1894,of the structure which carries you,False,231831,1832
878,3696,to your ancestral resting place.,False,233725,1832
879,2280,"Until the funeral ceremony,",False,237421,1832
880,4947,"which can be held years after a person's physical death,",False,239701,1832
881,5715,"the deceased is referred to as to makala, a sick person,",False,244648,1832
882,4343,"or to mama, a person who is asleep,",False,250363,1832
883,3783,and they continue to be a member of the household.,False,254706,1832
884,3359,"They are symbolically fed and cared for,",False,258489,1832
885,1882,and the family at this time,False,261848,1832
886,2913,"will begin a number of ritual injunctions,",False,263730,1832
887,2962,which communicates to the wider community around them,False,266643,1832
888,2822,that one of their members is undergoing the transition,False,269605,1832
889,3035,from this life into the afterlife,False,272427,1832
890,2260,known as Puya.,False,275462,1832
891,2722,So I know what some of you must be thinking right now.,True,277722,1832
892,2776,Is she really saying that these people live,False,280444,1832
893,3068,with the bodies of their dead relatives.,False,283220,1832
894,3072,And that's exactly what I'm saying.,False,286288,1832
895,3480,But instead of giving in to the sort of visceral reaction,True,289360,1832
896,3538,"we have to this idea of proximity to bodies,",False,292840,1832
897,2134,"proximity to death,",False,296378,1832
898,2520,or how this notion just does not fit,False,298512,1832
899,3252,into our very biological or medical,False,301032,1832
900,2804,"sort of definition of death,",False,304284,1832
901,3087,I like to think about what the Torajan way,False,307088,1832
902,4756,of viewing death encompasses of the human experience,False,310175,1832
903,5033,that the medical definition leaves out.,False,314931,1832
904,3741,I think that Torajans socially recognize,False,319964,1832
905,3130,and culturally express,False,323705,1832
906,2462,what many of us feel to be true,False,326835,1832
907,2424,despite the widespread acceptance,False,329297,1832
908,4747,"of the biomedical definition of death,",False,331721,1832
909,3895,"and that is that our relationships with other humans,",False,336468,1832
910,3506,"their impact on our social reality,",False,340363,1832
911,2476,doesn't cease with the termination,False,343869,1832
912,3981,"of the physical processes of the body,",False,346345,1832
913,2643,that there's a period of transition,False,350326,1832
914,4221,as the relationship between the living and the dead,False,352969,1832
915,4853,is transformed but not ended.,False,357190,1832
916,4838,So Torajans express this idea of this enduring relationship,False,362043,1832
917,1842,by lavishing love and attention,False,366881,1832
918,3270,"on the most visible symbol of that relationship,",False,368723,1832
919,1777,the human body.,False,371993,1832
920,2824,So my husband has fond memories,False,373770,1832
921,2546,of talking to and playing with,False,376594,1832
