level_0,index,duration,content,startOfParagraph,startTime,ID
618,631,3339,عامل پیدایش نگرانی‌های شدیدی شدن که در بزرگسالی هم دست از سر کسانی مثل,False,166969,1637
619,632,4456,چارلز داروین، شارلوت برونته  و مارسل پروست برنداشتن.,False,170308,1637
620,633,2929,خب سوال اینه که ما  از این آدم‌های دوراندیش و از کودکان,False,174764,1637
621,634,3304,چه چیزی در مورد ترس می‌تونیم بفهمیم و یاد بگیریم.,False,177693,1637
622,635,2860,خب بیایید یه لحظه به سال ۱۸۱۹ برگردیم,True,180997,1637
623,636,3687,به موقعیتی که افراد کشتی صید نهنگ اسکس باهاش مواجه بودن.,False,183857,1637
624,637,2119,بیایید یه نگاهی بندازیم به ترس‌هایی که تصورات,False,187544,1637
625,638,3756,اونها در حالیکه وسط اقیانوس آرام سرگردان بودن به وجود آورده بود.,False,189663,1637
626,639,3549,حالا ۲۴ ساعت از واژگون شدن کشتی‌شون گذشته,False,193419,1637
627,640,2703,دیگه وقتش رسیده که یه فکری بکنن،,False,196968,1637
628,641,2726,ولی گزینه‌هاشون خیلی انگشت‌شماره.,False,199671,1637
629,642,2431,ناتانیل فیلبریک در روایت جذابش از این فاجعه می‌نویسه,False,202397,1637
630,643,2740,جایی که این آدم‌ها قرار داشتن,False,204828,1637
631,644,4400,دورترین فاصله از خشکی رو داشته.,False,207568,1637
632,645,2300,اونها می‌دونستن که نزدیک‌ترین  مجمع جزایر,False,211968,1637
633,646,3776,که می‌تونستن بهش برسن جزایر مارکیز در ۲.۰۰۰ کیلومتری‌شون بوده.,False,214268,1637
634,647,2522,ولی اونها در مورد این جزایر شایعات هولناکی شنیده بودن.,False,218044,1637
635,648,1678,بهشون گفته بودن که در این جزایر,False,220566,1637
636,649,4244,و چند جزیره‌ اطراف آدم‌خوارها زندگی می‌کنن.,False,222244,1637
637,650,2376,پس اون‌ها فکر می‌کردن به ساحل می‌رسن به قیمت اینکه,False,226488,1637
638,651,1641,کشته بشن و شام آدم‌خوارها بشن.,False,228864,1637
639,652,2752,مقصد بعدی‌شون می‌تونست هاوایی باشه،,False,230505,1637
640,653,1872,ولی با توجه به فصل، ناخدا می ترسید که,False,233257,1637
641,654,3221,با طوفان‌های سهمگین مواجه بشن.,False,235129,1637
642,655,3792,آخرین گزینه‌شون دورترین و  مشکل‌ترین گزینه بود.,False,238350,1637
643,656,3624,که حدود ۲.۵۰۰ کیلومتر به سمت جنوب حرکت کنن به این امید که به,False,242142,1637
644,657,1889,بادهای موافق برسن که در نهایت اونها رو,False,245766,1637
645,658,2264,به سمت سواحل آمریکای جنوبی هدایت کنه.,False,247655,1637
646,659,2721,ولی می‌دونستن که فقط زمان این سفر به تنهایی باعث کم اومدن,False,249919,1637
647,660,3511,ذخیره‌ آب و غذاشون می‌شه.,False,252640,1637
648,661,3406,خوراک آدم‌خوارها شدن، گرفتار طوفان شدن،,False,256151,1637
649,662,3361,از گشنگی مردن قبل از رسیدن به خشکی.,False,259557,1637
650,663,3392,این‌ها ترس‌هایی بودن که  در تصورات این مردان بیچاره می‌چرخیدن،,False,262918,1637
651,664,2899,و در نهایت اون ترسی که انتخاب می‌کردن که به حرف‌ش گوش کنن,False,266310,1637
652,665,2654,مرگ و زندگی‌شون رو تعیین می‌کرد.,False,269209,1637
653,666,4210,حالا بیاید روی این ترس‌ها  یه اسم دیگه بگذاریم.,True,271863,1637
654,667,2278,اگر به جای این‌که ترس صداشون کنیم،,False,276073,1637
655,668,1611,بهشون بگیم داستان‌ها چی.,False,278351,1637
656,669,2233,چون اگه بهش فکر کنیم ترس در واقع,False,279962,1637
657,670,3060,نوعی از داستان‌سرایی غیرعمدیه,False,282195,1637
658,671,2930,که همه‌ ما از بدو تولد بلدیم.,False,285255,1637
659,672,2763,ترسها و داستان‌سرایی مولفه‌های یکسان دارن.,False,288185,1637
660,673,1865,ساختار یکسان دارن.,False,290948,1637
661,674,2677,مثل تمام داستان‌ها، ترس‌ها هم  شخصیت‌های مختلف دارن.,False,292813,1637
662,675,2423,شخصیت‌های ترس‌های ما خود ما هستیم,False,295490,1637
663,676,4302,ترس‌ها پی‌رنگ هم دارن.  شروع و وسط و پایان دارن.,False,297913,1637
664,677,4116,سوار هواپیما می‌شی. هواپیما بلند می‌شه. موتورش از کار می‌افته.,False,302215,1637
665,678,2568,ترس‌های ما هم‌چنین تصویرسازی‌هایی دارن که می‌تونن,False,306331,1637
666,679,3349,به اندازه‌ تصویرسازی‌هایی که در  یک رمان می‌خونین زنده و واضح باشن.,False,308899,1637
667,680,2956,یه آدم‌خوار رو تصور کنین، دندون‌های آدمیزاد،,False,312248,1637
668,681,2207,که توی پوست آدم فرو می‌رن،,False,315204,1637
669,682,3054,گوشت انسان که داره روی آتش کباب می‌شه.,False,317411,1637
670,683,2736,ترس‌ها همچنین حالت تعلیق دارن.,False,320465,1637
671,684,2290,اگه امروز من کارم رو به عنوان یه داستان‌سرا درست,False,323201,1637
672,685,1508,انجام داده باشم؛  شما باید منتظر باشید,False,325491,1637
673,686,2101,که بشنوید چه بر سر مردان کشتی اسکس اومد.,False,326999,1637
674,687,4245,ترس‌های ما حالت مشابهی از  تعلیق در ما به وجود میارن.,False,329100,1637
675,688,3553,درست مثل تمام داستان‌های عالی، ترس‌های ما توجه ما رو,False,333345,1637
676,689,3939,به سوالی جلب می‌کنن که به اندازه‌ی ادبیات در زندگی هم اهمیت داره.,False,336898,1637
677,690,2757,بعد چه اتفاقی می‌افته.,False,340837,1637
678,691,2704,به عبارت دیگه ترس‌ها ما رو به فکر کردن به آینده وامی‌دارن,False,343594,1637
679,692,2018,ضمنا انسان‌ها تنها مخلوقاتی هستن که,False,346298,1637
680,693,1670,می‌تونن اینطوری به آینده فکر کنن،,False,348316,1637
681,694,2891,که خودشون رو در زمان به جلو ببرن,False,349986,1637
682,695,2412,و این سفر زمان ذهنی یک نقطه مشترک دیگه,False,352877,1637
683,696,3622,بین ترس‌ها و داستان‌سراییه.,False,355289,1637
684,697,2493,به عنوان یک نویسنده می‌تونم بگم بخش  عمده‌ای از,True,358911,1637
685,698,1883,داستان‌نویسی توانایی پیش‌بینی تاثیر یک,False,361404,1637
686,699,1744,اتفاق بر اتفاقات دیگه در داستانه.,False,363287,1637
687,700,2049,و ترس هم همین کارو می‌کنه.,False,365031,1637
688,701,5177,در ترس، درست مثل داستان، یک چیز منجر به چیز دیگه‌ای می‌شه.,False,367080,1637
689,702,2646,وقتی اولین رمان‌م عصر معجزه‌ها  رو می‌نوشتم،,False,372257,1637
690,703,2961,ماه‌ها زمان گذاشتم تا بفهمم چی می‌شه,False,374903,1637
691,704,3189,اگر چرخش زمین ناگهان کند بشه.,False,377864,1637
692,705,2892,چه اتفاقی برای روزهای ما می‌افته. محصولات‌ کشاورزی‌ چی می‌شن.,False,381053,1637
693,706,2043,برای ذهن‌هامون چه اتفاقی می‌افته.,False,383945,1637
694,707,3106,و بعدها بود که فهمیدم این سوال‌ها,False,385988,1637
695,708,2121,چقدر شبیهند به سوال‌هایی که وقتی بچه بودم،,False,389094,1637
696,709,2237,در شب‌هایی که می‌ترسیدم از خودم می‌پرسیدم.,False,391215,1637
697,710,2531,نگرانی‌م این بود که اگه امشب زلزله بیاد,False,393452,1637
698,711,3866,خونه‌مون چی می‌شه. برای خانواده‌م  چه اتفاقی می‌افته.,False,395983,1637
699,712,4700,و جواب این سوال‌ها همیشه شکل داستان به خودشون می‌گرفتن.,False,399849,1637
700,713,2503,پس اگر به ترس‌ به چشم چیزی بیش از ترس‌‌های ساده و,False,404549,1637
701,714,2927,و به چشم داستان نگاه کنیم، باید خودمون رو,False,407052,1637
702,715,2231,نویسنده‌های اون داستان‌ها بدونیم.,False,409979,1637
703,716,1962,ولی به همون میزان مهمه که خودمون رو,False,412210,1637
704,717,2504,خواننده‌ی ترس‌هامون بدونیم و جوری که انتخاب می‌کنیم,False,414172,1637
705,718,4335,ترس‌هامون رو بخونیم، می‌تونه تاثیر عمیقی روی زندگی‌هامون داشته باشه.,False,416676,1637
706,719,3001,بعضی از ما طبیعتا ترس‌هامون رو دقیق‌تر از دیگران بررسی می‌کنیم,True,421011,1637
707,720,2921,اخیرا پژوهشی خوندم در مورد کارآفرینان موفق،,False,424012,1637
708,721,2626,و نویسنده فهمیده بود این افراد  عادت مشترکی دارن,False,426933,1637
709,722,3359,که او اسم‌ش رو گذاشته بود  پارانویای سازنده به این معنی که,False,429559,1637
710,723,2521,این افراد، به جای نادیده گرفتن ترس‌هاشون,False,432918,1637
711,724,2663,اونها رو به دقت بررسی می‌کنن و  در موردشون مطالعه می‌کنن,False,435439,1637
712,725,3600,و اون ترس رو بدل به آمادگی و عمل می‌کنن.,False,438102,1637
713,726,1917,بنابراین اگر روزی بزرگ‌ترین ترس‌شون ,False,441702,1637
714,727,2078,به حقیقت بپیونده، کسب و کارشون آماده‌ است.,False,443619,1637
715,728,4351,و البته گاهی پیش میاد که بدترین ترس‌هامون به حقیقت می‌پیوندن.,True,445697,1637
716,729,3159,این یکی از چیزهای فوق‌العاده در مورد ترسه.,False,450048,1637
